file_id	result	origen	motivo
factura_0998.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1045.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1162.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1217.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1298.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1457.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1529.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1556.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1582.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_15828.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1607.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1693.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1697.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1796.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_1936.pdf	ESCALAR	texto	R2c: total factura 8845.10 vs importe pedido 8100.1 (tol 0.01)
factura_2018.pdf	ESCALAR	texto	R2c: total factura 4295.50 vs importe pedido 4295.1 (tol 0.01)
factura_2026.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2052.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2053.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2067.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2087.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2088.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2166.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_22612.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2450.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2647.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2792.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2875.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2886.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_2952.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_3095.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_3164.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_3184.pdf	ESCALAR	texto	R2c: total factura 10805.30 vs importe pedido 10125.3 (tol 0.01)
factura_3223.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_3421.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_3561.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_3570.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_3602.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_36166.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_3888.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4024.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4067.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_41082.pdf	ESCALAR	texto	R5b: otros ficheros con el mismo pedido: ['2026-0233-A_catering.pdf']
factura_4124.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4185.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4210.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4218.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4273.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4427.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4485.pdf	ESCALAR	texto	R1a: NIF B41908877 NO esta en el maestro
factura_4522.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4619.pdf	NO_PAGAR	texto	R5a: estado ERP del pedido PO-2026-0472: PAGADA
factura_4635.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4698.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4784.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_4845.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5011.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_50310.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5206.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5231.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5269.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5277.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_52876.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5311.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5347.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5349.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5391.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5401.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5402.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5512.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5518.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5604.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5659.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5705.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5819.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5856.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5888.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_5911.pdf	NO_PAGAR	texto	R5a: estado ERP del pedido PO-2026-0703: PAGADA
factura_5986.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6016.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6021.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6041.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6105.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6146.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6179.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6197.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6209.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6297.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6313.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6374.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6407.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6436.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_65982.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6612.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6663.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6707.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6721.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6734.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_6806.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7023.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7034.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7087.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7120.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7209.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7265.pdf	ESCALAR	texto	R1a: NIF B41908877 NO esta en el maestro
factura_7294.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7295.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7341.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7381.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7394.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7397.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7474.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7500.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7521.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7583.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7624.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7789.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7799.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7827.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_7835.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8043.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8101.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8130.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8225.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8322.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8358.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8429.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8508.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8515.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8764.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8785.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8801.pdf	ESCALAR	texto	R2c: total factura 7139.00 vs importe pedido 6540.9 (tol 0.01)
factura_8848.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_8928.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9031.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9052.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_91242.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9286.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9473.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9527.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9534.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9539.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9590.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_9696.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
factura_97183.pdf	PAGAR	texto	todas las comprobaciones de la norma pasan
fax_2026_0411.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
reimpresion_0712.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_001.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_002.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_003.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_004.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_005.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_006.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_007.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_008.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_009.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_010.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_011.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_012.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_013.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_014.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_015.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_016.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_017.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_018.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_021.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_022.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_023.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_025.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_026.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_027.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_028.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
scan_029.pdf	ESCALAR	texto	R6: extraccion incompleta: sin_texto
